benchmark_case_id,benchmark_name,benchmark_version,benchmark_revision,source_file,label_source,vulnerability_label,expected_result,ground_truth_granularity,request_method,input_source,endpoint,parameter,content_type,encoding_or_transform,context_or_category,authentication_required,stateful_prerequisite,current_framework_compatible,compatibility_class,evaluation_role,incompatibility_reason,required_adapter,adapter_changes_vulnerability_semantics,verifier_compatible,payload_support,candidate_representation_support,candidate_representation_gap,eligible_for_direct_external_execution,eligible_for_external_ranking,ranking_candidate_source,benchmark_identity_leakage_fields,sanitization_required,sanitized_candidate_id,sanitized_action_path,sanitized_parameter_name,retained_model_facing_fields,excluded_from_model_input_fields,exclusion_reason,audit_status,auditor_notes
BenchmarkTest00886,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00886.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-01/BenchmarkTest00886,BenchmarkTest00886,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest00887,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00887.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-01/BenchmarkTest00887,BenchmarkTest00887,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest00888,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00888.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-01/BenchmarkTest00888,BenchmarkTest00888,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest00889,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00889.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-01/BenchmarkTest00889,BenchmarkTest00889,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest00890,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00890.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-01/BenchmarkTest00890,BenchmarkTest00890,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest00891,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00891.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-01/BenchmarkTest00891,BenchmarkTest00891,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest00892,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00892.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-01/BenchmarkTest00892,BenchmarkTest00892,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest00893,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00893.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-01/BenchmarkTest00893,BenchmarkTest00893,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest00894,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00894.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,no_external_input,/xss-01/BenchmarkTest00894,BenchmarkTest00894,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,EXCLUDED,EXCLUDED,no_externally_controllable_input_source,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,unnecessary,,false,false,not_eligible,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,,,,,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,no_externally_controllable_input_source,audited,helper returns a static safe value rather than request input
BenchmarkTest01046,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01046.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-01/BenchmarkTest01046,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000159,/external-v14/case-000159,header_000159,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01047,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01047.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-01/BenchmarkTest01047,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000160,/external-v14/case-000160,header_000160,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01048,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01048.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-02/BenchmarkTest01048,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000161,/external-v14/case-000161,header_000161,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01049,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01049.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-02/BenchmarkTest01049,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000162,/external-v14/case-000162,header_000162,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01050,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01050.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-02/BenchmarkTest01050,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000163,/external-v14/case-000163,header_000163,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01051,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01051.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-02/BenchmarkTest01051,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000164,/external-v14/case-000164,header_000164,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01052,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01052.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-02/BenchmarkTest01052,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000165,/external-v14/case-000165,header_000165,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest01053,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest01053.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-02/BenchmarkTest01053,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,READINESS_ONLY,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000166,/external-v14/case-000166,header_000166,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
