sequence,arm_id,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
888,proprietary_gpt,ow14-s0125,2,model-facing/candidate-snapshots/ow14-s0125.json,4,4,true
889,proprietary_gpt,ow14-s0125,3,model-facing/candidate-snapshots/ow14-s0125.json,4,4,true
890,proprietary_gpt,ow14-s0125,4,model-facing/candidate-snapshots/ow14-s0125.json,4,4,true
891,proprietary_gpt,ow14-s0125,5,model-facing/candidate-snapshots/ow14-s0125.json,4,4,true
892,proprietary_gpt,ow14-s0126,1,model-facing/candidate-snapshots/ow14-s0126.json,4,4,true
893,proprietary_gpt,ow14-s0126,2,model-facing/candidate-snapshots/ow14-s0126.json,4,4,true
894,proprietary_gpt,ow14-s0126,3,model-facing/candidate-snapshots/ow14-s0126.json,4,4,true
895,proprietary_gpt,ow14-s0126,4,model-facing/candidate-snapshots/ow14-s0126.json,4,4,true
896,proprietary_gpt,ow14-s0126,5,model-facing/candidate-snapshots/ow14-s0126.json,4,4,true
897,proprietary_gpt,ow14-s0127,1,model-facing/candidate-snapshots/ow14-s0127.json,4,4,true
898,proprietary_gpt,ow14-s0127,2,model-facing/candidate-snapshots/ow14-s0127.json,4,4,true
899,proprietary_gpt,ow14-s0127,3,model-facing/candidate-snapshots/ow14-s0127.json,4,4,true
900,proprietary_gpt,ow14-s0127,4,model-facing/candidate-snapshots/ow14-s0127.json,4,4,true
901,proprietary_gpt,ow14-s0127,5,model-facing/candidate-snapshots/ow14-s0127.json,4,4,true
902,proprietary_gpt,ow14-s0128,1,model-facing/candidate-snapshots/ow14-s0128.json,4,4,true
903,proprietary_gpt,ow14-s0128,2,model-facing/candidate-snapshots/ow14-s0128.json,4,4,true
904,proprietary_gpt,ow14-s0128,3,model-facing/candidate-snapshots/ow14-s0128.json,4,4,true
905,proprietary_gpt,ow14-s0128,4,model-facing/candidate-snapshots/ow14-s0128.json,4,4,true
906,proprietary_gpt,ow14-s0128,5,model-facing/candidate-snapshots/ow14-s0128.json,4,4,true
907,proprietary_gpt,ow14-s0129,1,model-facing/candidate-snapshots/ow14-s0129.json,4,4,true
908,proprietary_gpt,ow14-s0129,2,model-facing/candidate-snapshots/ow14-s0129.json,4,4,true
909,proprietary_gpt,ow14-s0129,3,model-facing/candidate-snapshots/ow14-s0129.json,4,4,true
910,proprietary_gpt,ow14-s0129,4,model-facing/candidate-snapshots/ow14-s0129.json,4,4,true
911,proprietary_gpt,ow14-s0129,5,model-facing/candidate-snapshots/ow14-s0129.json,4,4,true
912,proprietary_gpt,ow14-s0130,1,model-facing/candidate-snapshots/ow14-s0130.json,4,4,true
913,proprietary_gpt,ow14-s0130,2,model-facing/candidate-snapshots/ow14-s0130.json,4,4,true
914,proprietary_gpt,ow14-s0130,3,model-facing/candidate-snapshots/ow14-s0130.json,4,4,true
915,proprietary_gpt,ow14-s0130,4,model-facing/candidate-snapshots/ow14-s0130.json,4,4,true
916,proprietary_gpt,ow14-s0130,5,model-facing/candidate-snapshots/ow14-s0130.json,4,4,true
917,proprietary_gpt,ow14-s0131,1,model-facing/candidate-snapshots/ow14-s0131.json,4,4,true
918,proprietary_gpt,ow14-s0131,2,model-facing/candidate-snapshots/ow14-s0131.json,4,4,true
919,proprietary_gpt,ow14-s0131,3,model-facing/candidate-snapshots/ow14-s0131.json,4,4,true
920,proprietary_gpt,ow14-s0131,4,model-facing/candidate-snapshots/ow14-s0131.json,4,4,true
921,proprietary_gpt,ow14-s0131,5,model-facing/candidate-snapshots/ow14-s0131.json,4,4,true
922,proprietary_gpt,ow14-s0132,1,model-facing/candidate-snapshots/ow14-s0132.json,4,4,true
923,proprietary_gpt,ow14-s0132,2,model-facing/candidate-snapshots/ow14-s0132.json,4,4,true
924,proprietary_gpt,ow14-s0132,3,model-facing/candidate-snapshots/ow14-s0132.json,4,4,true
925,proprietary_gpt,ow14-s0132,4,model-facing/candidate-snapshots/ow14-s0132.json,4,4,true
926,proprietary_gpt,ow14-s0132,5,model-facing/candidate-snapshots/ow14-s0132.json,4,4,true
927,proprietary_gpt,ow14-s0133,1,model-facing/candidate-snapshots/ow14-s0133.json,4,4,true
928,proprietary_gpt,ow14-s0133,2,model-facing/candidate-snapshots/ow14-s0133.json,4,4,true
929,proprietary_gpt,ow14-s0133,3,model-facing/candidate-snapshots/ow14-s0133.json,4,4,true
930,proprietary_gpt,ow14-s0133,4,model-facing/candidate-snapshots/ow14-s0133.json,4,4,true
931,proprietary_gpt,ow14-s0133,5,model-facing/candidate-snapshots/ow14-s0133.json,4,4,true
932,proprietary_gpt,ow14-s0134,1,model-facing/candidate-snapshots/ow14-s0134.json,4,4,true
933,proprietary_gpt,ow14-s0134,2,model-facing/candidate-snapshots/ow14-s0134.json,4,4,true
934,proprietary_gpt,ow14-s0134,3,model-facing/candidate-snapshots/ow14-s0134.json,4,4,true
935,proprietary_gpt,ow14-s0134,4,model-facing/candidate-snapshots/ow14-s0134.json,4,4,true
936,proprietary_gpt,ow14-s0134,5,model-facing/candidate-snapshots/ow14-s0134.json,4,4,true
937,proprietary_gpt,ow14-s0135,1,model-facing/candidate-snapshots/ow14-s0135.json,4,4,true
938,proprietary_gpt,ow14-s0135,2,model-facing/candidate-snapshots/ow14-s0135.json,4,4,true
939,proprietary_gpt,ow14-s0135,3,model-facing/candidate-snapshots/ow14-s0135.json,4,4,true
940,proprietary_gpt,ow14-s0135,4,model-facing/candidate-snapshots/ow14-s0135.json,4,4,true
941,proprietary_gpt,ow14-s0135,5,model-facing/candidate-snapshots/ow14-s0135.json,4,4,true
942,proprietary_gpt,ow14-s0136,1,model-facing/candidate-snapshots/ow14-s0136.json,4,4,true
943,proprietary_gpt,ow14-s0136,2,model-facing/candidate-snapshots/ow14-s0136.json,4,4,true
944,proprietary_gpt,ow14-s0136,3,model-facing/candidate-snapshots/ow14-s0136.json,4,4,true
945,proprietary_gpt,ow14-s0136,4,model-facing/candidate-snapshots/ow14-s0136.json,4,4,true
946,proprietary_gpt,ow14-s0136,5,model-facing/candidate-snapshots/ow14-s0136.json,4,4,true
947,proprietary_gpt,ow14-s0137,1,model-facing/candidate-snapshots/ow14-s0137.json,4,4,true
948,proprietary_gpt,ow14-s0137,2,model-facing/candidate-snapshots/ow14-s0137.json,4,4,true
949,proprietary_gpt,ow14-s0137,3,model-facing/candidate-snapshots/ow14-s0137.json,4,4,true
950,proprietary_gpt,ow14-s0137,4,model-facing/candidate-snapshots/ow14-s0137.json,4,4,true
951,proprietary_gpt,ow14-s0137,5,model-facing/candidate-snapshots/ow14-s0137.json,4,4,true
952,proprietary_gpt,ow14-s0138,1,model-facing/candidate-snapshots/ow14-s0138.json,4,4,true
953,proprietary_gpt,ow14-s0138,2,model-facing/candidate-snapshots/ow14-s0138.json,4,4,true
954,proprietary_gpt,ow14-s0138,3,model-facing/candidate-snapshots/ow14-s0138.json,4,4,true
955,proprietary_gpt,ow14-s0138,4,model-facing/candidate-snapshots/ow14-s0138.json,4,4,true
956,proprietary_gpt,ow14-s0138,5,model-facing/candidate-snapshots/ow14-s0138.json,4,4,true
957,proprietary_gpt,ow14-s0139,1,model-facing/candidate-snapshots/ow14-s0139.json,4,4,true
958,proprietary_gpt,ow14-s0139,2,model-facing/candidate-snapshots/ow14-s0139.json,4,4,true
959,proprietary_gpt,ow14-s0139,3,model-facing/candidate-snapshots/ow14-s0139.json,4,4,true
960,proprietary_gpt,ow14-s0139,4,model-facing/candidate-snapshots/ow14-s0139.json,4,4,true
961,proprietary_gpt,ow14-s0139,5,model-facing/candidate-snapshots/ow14-s0139.json,4,4,true
962,proprietary_gpt,ow14-s0140,1,model-facing/candidate-snapshots/ow14-s0140.json,4,4,true
963,proprietary_gpt,ow14-s0140,2,model-facing/candidate-snapshots/ow14-s0140.json,4,4,true
964,proprietary_gpt,ow14-s0140,3,model-facing/candidate-snapshots/ow14-s0140.json,4,4,true
965,proprietary_gpt,ow14-s0140,4,model-facing/candidate-snapshots/ow14-s0140.json,4,4,true
966,proprietary_gpt,ow14-s0140,5,model-facing/candidate-snapshots/ow14-s0140.json,4,4,true
967,proprietary_gpt,ow14-s0141,1,model-facing/candidate-snapshots/ow14-s0141.json,4,4,true
968,proprietary_gpt,ow14-s0141,2,model-facing/candidate-snapshots/ow14-s0141.json,4,4,true
969,proprietary_gpt,ow14-s0141,3,model-facing/candidate-snapshots/ow14-s0141.json,4,4,true
970,proprietary_gpt,ow14-s0141,4,model-facing/candidate-snapshots/ow14-s0141.json,4,4,true
971,proprietary_gpt,ow14-s0141,5,model-facing/candidate-snapshots/ow14-s0141.json,4,4,true
972,proprietary_gpt,ow14-s0142,1,model-facing/candidate-snapshots/ow14-s0142.json,4,4,true
973,proprietary_gpt,ow14-s0142,2,model-facing/candidate-snapshots/ow14-s0142.json,4,4,true
974,proprietary_gpt,ow14-s0142,3,model-facing/candidate-snapshots/ow14-s0142.json,4,4,true
975,proprietary_gpt,ow14-s0142,4,model-facing/candidate-snapshots/ow14-s0142.json,4,4,true
976,proprietary_gpt,ow14-s0142,5,model-facing/candidate-snapshots/ow14-s0142.json,4,4,true
977,proprietary_gpt,ow14-s0143,1,model-facing/candidate-snapshots/ow14-s0143.json,4,4,true
978,proprietary_gpt,ow14-s0143,2,model-facing/candidate-snapshots/ow14-s0143.json,4,4,true
979,proprietary_gpt,ow14-s0143,3,model-facing/candidate-snapshots/ow14-s0143.json,4,4,true
980,proprietary_gpt,ow14-s0143,4,model-facing/candidate-snapshots/ow14-s0143.json,4,4,true
981,proprietary_gpt,ow14-s0143,5,model-facing/candidate-snapshots/ow14-s0143.json,4,4,true
982,proprietary_gpt,ow14-s0144,1,model-facing/candidate-snapshots/ow14-s0144.json,4,4,true
983,proprietary_gpt,ow14-s0144,2,model-facing/candidate-snapshots/ow14-s0144.json,4,4,true
984,proprietary_gpt,ow14-s0144,3,model-facing/candidate-snapshots/ow14-s0144.json,4,4,true
985,proprietary_gpt,ow14-s0144,4,model-facing/candidate-snapshots/ow14-s0144.json,4,4,true
986,proprietary_gpt,ow14-s0144,5,model-facing/candidate-snapshots/ow14-s0144.json,4,4,true
987,proprietary_gpt,ow14-s0145,1,model-facing/candidate-snapshots/ow14-s0145.json,4,4,true
988,proprietary_gpt,ow14-s0145,2,model-facing/candidate-snapshots/ow14-s0145.json,4,4,true
989,proprietary_gpt,ow14-s0145,3,model-facing/candidate-snapshots/ow14-s0145.json,4,4,true
990,proprietary_gpt,ow14-s0145,4,model-facing/candidate-snapshots/ow14-s0145.json,4,4,true
991,proprietary_gpt,ow14-s0145,5,model-facing/candidate-snapshots/ow14-s0145.json,4,4,true
992,proprietary_gpt,ow14-s0146,1,model-facing/candidate-snapshots/ow14-s0146.json,4,4,true
993,proprietary_gpt,ow14-s0146,2,model-facing/candidate-snapshots/ow14-s0146.json,4,4,true
994,proprietary_gpt,ow14-s0146,3,model-facing/candidate-snapshots/ow14-s0146.json,4,4,true
995,proprietary_gpt,ow14-s0146,4,model-facing/candidate-snapshots/ow14-s0146.json,4,4,true
996,proprietary_gpt,ow14-s0146,5,model-facing/candidate-snapshots/ow14-s0146.json,4,4,true
997,proprietary_gpt,ow14-s0147,1,model-facing/candidate-snapshots/ow14-s0147.json,4,4,true
998,proprietary_gpt,ow14-s0147,2,model-facing/candidate-snapshots/ow14-s0147.json,4,4,true
999,proprietary_gpt,ow14-s0147,3,model-facing/candidate-snapshots/ow14-s0147.json,4,4,true
1000,proprietary_gpt,ow14-s0147,4,model-facing/candidate-snapshots/ow14-s0147.json,4,4,true
1001,proprietary_gpt,ow14-s0147,5,model-facing/candidate-snapshots/ow14-s0147.json,4,4,true
1002,proprietary_gpt,ow14-s0148,1,model-facing/candidate-snapshots/ow14-s0148.json,4,4,true
1003,proprietary_gpt,ow14-s0148,2,model-facing/candidate-snapshots/ow14-s0148.json,4,4,true
1004,proprietary_gpt,ow14-s0148,3,model-facing/candidate-snapshots/ow14-s0148.json,4,4,true
1005,proprietary_gpt,ow14-s0148,4,model-facing/candidate-snapshots/ow14-s0148.json,4,4,true
1006,proprietary_gpt,ow14-s0148,5,model-facing/candidate-snapshots/ow14-s0148.json,4,4,true
1007,proprietary_gpt,ow14-s0149,1,model-facing/candidate-snapshots/ow14-s0149.json,4,4,true
1008,proprietary_gpt,ow14-s0149,2,model-facing/candidate-snapshots/ow14-s0149.json,4,4,true
1009,proprietary_gpt,ow14-s0149,3,model-facing/candidate-snapshots/ow14-s0149.json,4,4,true
1010,proprietary_gpt,ow14-s0149,4,model-facing/candidate-snapshots/ow14-s0149.json,4,4,true
1011,proprietary_gpt,ow14-s0149,5,model-facing/candidate-snapshots/ow14-s0149.json,4,4,true
1012,proprietary_gpt,ow14-s0150,1,model-facing/candidate-snapshots/ow14-s0150.json,4,4,true
1013,proprietary_gpt,ow14-s0150,2,model-facing/candidate-snapshots/ow14-s0150.json,4,4,true
1014,proprietary_gpt,ow14-s0150,3,model-facing/candidate-snapshots/ow14-s0150.json,4,4,true
1015,proprietary_gpt,ow14-s0150,4,model-facing/candidate-snapshots/ow14-s0150.json,4,4,true
1016,proprietary_gpt,ow14-s0150,5,model-facing/candidate-snapshots/ow14-s0150.json,4,4,true
1017,proprietary_gpt,ow14-s0151,1,model-facing/candidate-snapshots/ow14-s0151.json,4,4,true
1018,proprietary_gpt,ow14-s0151,2,model-facing/candidate-snapshots/ow14-s0151.json,4,4,true
1019,proprietary_gpt,ow14-s0151,3,model-facing/candidate-snapshots/ow14-s0151.json,4,4,true
1020,proprietary_gpt,ow14-s0151,4,model-facing/candidate-snapshots/ow14-s0151.json,4,4,true
1021,proprietary_gpt,ow14-s0151,5,model-facing/candidate-snapshots/ow14-s0151.json,4,4,true
1022,proprietary_gpt,ow14-s0152,1,model-facing/candidate-snapshots/ow14-s0152.json,4,4,true
1023,proprietary_gpt,ow14-s0152,2,model-facing/candidate-snapshots/ow14-s0152.json,4,4,true
1024,proprietary_gpt,ow14-s0152,3,model-facing/candidate-snapshots/ow14-s0152.json,4,4,true
1025,proprietary_gpt,ow14-s0152,4,model-facing/candidate-snapshots/ow14-s0152.json,4,4,true
1026,proprietary_gpt,ow14-s0152,5,model-facing/candidate-snapshots/ow14-s0152.json,4,4,true
1027,proprietary_gpt,ow14-s0153,1,model-facing/candidate-snapshots/ow14-s0153.json,4,4,true
1028,proprietary_gpt,ow14-s0153,2,model-facing/candidate-snapshots/ow14-s0153.json,4,4,true
1029,proprietary_gpt,ow14-s0153,3,model-facing/candidate-snapshots/ow14-s0153.json,4,4,true
1030,proprietary_gpt,ow14-s0153,4,model-facing/candidate-snapshots/ow14-s0153.json,4,4,true
1031,proprietary_gpt,ow14-s0153,5,model-facing/candidate-snapshots/ow14-s0153.json,4,4,true
1032,proprietary_gpt,ow14-s0154,1,model-facing/candidate-snapshots/ow14-s0154.json,4,4,true
1033,proprietary_gpt,ow14-s0154,2,model-facing/candidate-snapshots/ow14-s0154.json,4,4,true
1034,proprietary_gpt,ow14-s0154,3,model-facing/candidate-snapshots/ow14-s0154.json,4,4,true
1035,proprietary_gpt,ow14-s0154,4,model-facing/candidate-snapshots/ow14-s0154.json,4,4,true
1036,proprietary_gpt,ow14-s0154,5,model-facing/candidate-snapshots/ow14-s0154.json,4,4,true
1037,proprietary_gpt,ow14-s0155,1,model-facing/candidate-snapshots/ow14-s0155.json,4,4,true
1038,proprietary_gpt,ow14-s0155,2,model-facing/candidate-snapshots/ow14-s0155.json,4,4,true
1039,proprietary_gpt,ow14-s0155,3,model-facing/candidate-snapshots/ow14-s0155.json,4,4,true
1040,proprietary_gpt,ow14-s0155,4,model-facing/candidate-snapshots/ow14-s0155.json,4,4,true
1041,proprietary_gpt,ow14-s0155,5,model-facing/candidate-snapshots/ow14-s0155.json,4,4,true
1042,proprietary_gpt,ow14-s0156,1,model-facing/candidate-snapshots/ow14-s0156.json,4,4,true
1043,proprietary_gpt,ow14-s0156,2,model-facing/candidate-snapshots/ow14-s0156.json,4,4,true
1044,proprietary_gpt,ow14-s0156,3,model-facing/candidate-snapshots/ow14-s0156.json,4,4,true
1045,proprietary_gpt,ow14-s0156,4,model-facing/candidate-snapshots/ow14-s0156.json,4,4,true
1046,proprietary_gpt,ow14-s0156,5,model-facing/candidate-snapshots/ow14-s0156.json,4,4,true
1047,proprietary_gpt,ow14-s0157,1,model-facing/candidate-snapshots/ow14-s0157.json,4,4,true
1048,proprietary_gpt,ow14-s0157,2,model-facing/candidate-snapshots/ow14-s0157.json,4,4,true
1049,proprietary_gpt,ow14-s0157,3,model-facing/candidate-snapshots/ow14-s0157.json,4,4,true
1050,proprietary_gpt,ow14-s0157,4,model-facing/candidate-snapshots/ow14-s0157.json,4,4,true
1051,proprietary_gpt,ow14-s0157,5,model-facing/candidate-snapshots/ow14-s0157.json,4,4,true
1052,proprietary_gpt,ow14-s0158,1,model-facing/candidate-snapshots/ow14-s0158.json,4,4,true
1053,proprietary_gpt,ow14-s0158,2,model-facing/candidate-snapshots/ow14-s0158.json,4,4,true
1054,proprietary_gpt,ow14-s0158,3,model-facing/candidate-snapshots/ow14-s0158.json,4,4,true
1055,proprietary_gpt,ow14-s0158,4,model-facing/candidate-snapshots/ow14-s0158.json,4,4,true
1056,proprietary_gpt,ow14-s0158,5,model-facing/candidate-snapshots/ow14-s0158.json,4,4,true
1057,proprietary_gpt,ow14-s0159,1,model-facing/candidate-snapshots/ow14-s0159.json,4,4,true
1058,proprietary_gpt,ow14-s0159,2,model-facing/candidate-snapshots/ow14-s0159.json,4,4,true
1059,proprietary_gpt,ow14-s0159,3,model-facing/candidate-snapshots/ow14-s0159.json,4,4,true
1060,proprietary_gpt,ow14-s0159,4,model-facing/candidate-snapshots/ow14-s0159.json,4,4,true
1061,proprietary_gpt,ow14-s0159,5,model-facing/candidate-snapshots/ow14-s0159.json,4,4,true
1062,proprietary_gpt,ow14-s0160,1,model-facing/candidate-snapshots/ow14-s0160.json,4,4,true
1063,proprietary_gpt,ow14-s0160,2,model-facing/candidate-snapshots/ow14-s0160.json,4,4,true
1064,proprietary_gpt,ow14-s0160,3,model-facing/candidate-snapshots/ow14-s0160.json,4,4,true
1065,proprietary_gpt,ow14-s0160,4,model-facing/candidate-snapshots/ow14-s0160.json,4,4,true
1066,proprietary_gpt,ow14-s0160,5,model-facing/candidate-snapshots/ow14-s0160.json,4,4,true
1067,proprietary_gpt,ow14-s0161,1,model-facing/candidate-snapshots/ow14-s0161.json,4,4,true
1068,proprietary_gpt,ow14-s0161,2,model-facing/candidate-snapshots/ow14-s0161.json,4,4,true
1069,proprietary_gpt,ow14-s0161,3,model-facing/candidate-snapshots/ow14-s0161.json,4,4,true
1070,proprietary_gpt,ow14-s0161,4,model-facing/candidate-snapshots/ow14-s0161.json,4,4,true
1071,proprietary_gpt,ow14-s0161,5,model-facing/candidate-snapshots/ow14-s0161.json,4,4,true
1072,proprietary_gpt,ow14-s0162,1,model-facing/candidate-snapshots/ow14-s0162.json,4,4,true
1073,proprietary_gpt,ow14-s0162,2,model-facing/candidate-snapshots/ow14-s0162.json,4,4,true
1074,proprietary_gpt,ow14-s0162,3,model-facing/candidate-snapshots/ow14-s0162.json,4,4,true
1075,proprietary_gpt,ow14-s0162,4,model-facing/candidate-snapshots/ow14-s0162.json,4,4,true
1076,proprietary_gpt,ow14-s0162,5,model-facing/candidate-snapshots/ow14-s0162.json,4,4,true
1077,proprietary_gpt,ow14-s0163,1,model-facing/candidate-snapshots/ow14-s0163.json,4,4,true
1078,proprietary_gpt,ow14-s0163,2,model-facing/candidate-snapshots/ow14-s0163.json,4,4,true
1079,proprietary_gpt,ow14-s0163,3,model-facing/candidate-snapshots/ow14-s0163.json,4,4,true
1080,proprietary_gpt,ow14-s0163,4,model-facing/candidate-snapshots/ow14-s0163.json,4,4,true
1081,proprietary_gpt,ow14-s0163,5,model-facing/candidate-snapshots/ow14-s0163.json,4,4,true
1082,proprietary_gpt,ow14-s0164,1,model-facing/candidate-snapshots/ow14-s0164.json,4,4,true
1083,proprietary_gpt,ow14-s0164,2,model-facing/candidate-snapshots/ow14-s0164.json,4,4,true
1084,proprietary_gpt,ow14-s0164,3,model-facing/candidate-snapshots/ow14-s0164.json,4,4,true
1085,proprietary_gpt,ow14-s0164,4,model-facing/candidate-snapshots/ow14-s0164.json,4,4,true
1086,proprietary_gpt,ow14-s0164,5,model-facing/candidate-snapshots/ow14-s0164.json,4,4,true
1087,proprietary_gpt,ow14-s0165,1,model-facing/candidate-snapshots/ow14-s0165.json,4,4,true
1088,proprietary_gpt,ow14-s0165,2,model-facing/candidate-snapshots/ow14-s0165.json,4,4,true
1089,proprietary_gpt,ow14-s0165,3,model-facing/candidate-snapshots/ow14-s0165.json,4,4,true
1090,proprietary_gpt,ow14-s0165,4,model-facing/candidate-snapshots/ow14-s0165.json,4,4,true
1091,proprietary_gpt,ow14-s0165,5,model-facing/candidate-snapshots/ow14-s0165.json,4,4,true
1092,proprietary_gpt,ow14-s0166,1,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
1093,proprietary_gpt,ow14-s0166,2,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
1094,proprietary_gpt,ow14-s0166,3,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
1095,proprietary_gpt,ow14-s0166,4,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
1096,proprietary_gpt,ow14-s0166,5,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
1097,proprietary_gpt,ow14-s0167,1,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
1098,proprietary_gpt,ow14-s0167,2,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
1099,proprietary_gpt,ow14-s0167,3,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
1100,proprietary_gpt,ow14-s0167,4,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
1101,proprietary_gpt,ow14-s0167,5,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
1102,proprietary_gpt,ow14-s0168,1,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
1103,proprietary_gpt,ow14-s0168,2,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
1104,proprietary_gpt,ow14-s0168,3,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
1105,proprietary_gpt,ow14-s0168,4,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
1106,proprietary_gpt,ow14-s0168,5,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
1107,proprietary_gpt,ow14-s0169,1,model-facing/candidate-snapshots/ow14-s0169.json,4,4,true
1108,proprietary_gpt,ow14-s0169,2,model-facing/candidate-snapshots/ow14-s0169.json,4,4,true
