scenario_id,scenario_type,trial_number,input_order,output_ranking,exact_input_order_match,ascending_candidate_id_order,descending_candidate_id_order,exact_ascending_candidate_id_order_match,exact_descending_candidate_id_order_match,spearman_ascending_candidate_id_order
ow14-s0075,positive,1,ox14-c000198 ox14-c000070 ox14-c000104 ox14-c000396 ox14-c000247,ox14-c000070 ox14-c000198 ox14-c000104 ox14-c000396 ox14-c000247,false,ox14-c000070 ox14-c000104 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000104 ox14-c000070,false,false,0.8000000000
ow14-s0075,positive,2,ox14-c000198 ox14-c000070 ox14-c000104 ox14-c000396 ox14-c000247,ox14-c000070 ox14-c000198 ox14-c000104 ox14-c000396 ox14-c000247,false,ox14-c000070 ox14-c000104 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000104 ox14-c000070,false,false,0.8000000000
ow14-s0075,positive,3,ox14-c000198 ox14-c000070 ox14-c000104 ox14-c000396 ox14-c000247,ox14-c000070 ox14-c000198 ox14-c000104 ox14-c000396 ox14-c000247,false,ox14-c000070 ox14-c000104 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000104 ox14-c000070,false,false,0.8000000000
ow14-s0075,positive,4,ox14-c000198 ox14-c000070 ox14-c000104 ox14-c000396 ox14-c000247,ox14-c000070 ox14-c000198 ox14-c000104 ox14-c000396 ox14-c000247,false,ox14-c000070 ox14-c000104 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000104 ox14-c000070,false,false,0.8000000000
ow14-s0075,positive,5,ox14-c000198 ox14-c000070 ox14-c000104 ox14-c000396 ox14-c000247,ox14-c000070 ox14-c000198 ox14-c000104 ox14-c000396 ox14-c000247,false,ox14-c000070 ox14-c000104 ox14-c000198 ox14-c000247 ox14-c000396,ox14-c000396 ox14-c000247 ox14-c000198 ox14-c000104 ox14-c000070,false,false,0.8000000000
ow14-s0076,positive,1,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,true,ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102 ox14-c000163,ox14-c000163 ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023,false,false,0.4000000000
ow14-s0076,positive,2,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,true,ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102 ox14-c000163,ox14-c000163 ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023,false,false,0.4000000000
ow14-s0076,positive,3,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,true,ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102 ox14-c000163,ox14-c000163 ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023,false,false,0.4000000000
ow14-s0076,positive,4,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,true,ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102 ox14-c000163,ox14-c000163 ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023,false,false,0.4000000000
ow14-s0076,positive,5,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,ox14-c000023 ox14-c000163 ox14-c000056 ox14-c000099 ox14-c000102,true,ox14-c000023 ox14-c000056 ox14-c000099 ox14-c000102 ox14-c000163,ox14-c000163 ox14-c000102 ox14-c000099 ox14-c000056 ox14-c000023,false,false,0.4000000000
ow14-s0077,positive,1,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000189 ox14-c000054 ox14-c000030 ox14-c000348 ox14-c000236,false,ox14-c000030 ox14-c000054 ox14-c000189 ox14-c000236 ox14-c000348,ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000054 ox14-c000030,false,false,0.5000000000
ow14-s0077,positive,2,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000189 ox14-c000054 ox14-c000030 ox14-c000348 ox14-c000236,false,ox14-c000030 ox14-c000054 ox14-c000189 ox14-c000236 ox14-c000348,ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000054 ox14-c000030,false,false,0.5000000000
ow14-s0077,positive,3,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000189 ox14-c000054 ox14-c000030 ox14-c000348 ox14-c000236,false,ox14-c000030 ox14-c000054 ox14-c000189 ox14-c000236 ox14-c000348,ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000054 ox14-c000030,false,false,0.5000000000
ow14-s0077,positive,4,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000189 ox14-c000054 ox14-c000030 ox14-c000348 ox14-c000236,false,ox14-c000030 ox14-c000054 ox14-c000189 ox14-c000236 ox14-c000348,ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000054 ox14-c000030,false,false,0.5000000000
ow14-s0077,positive,5,ox14-c000030 ox14-c000189 ox14-c000054 ox14-c000236 ox14-c000348,ox14-c000189 ox14-c000054 ox14-c000030 ox14-c000348 ox14-c000236,false,ox14-c000030 ox14-c000054 ox14-c000189 ox14-c000236 ox14-c000348,ox14-c000348 ox14-c000236 ox14-c000189 ox14-c000054 ox14-c000030,false,false,0.5000000000
ow14-s0078,positive,1,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000083 ox14-c000341 ox14-c000209 ox14-c000342 ox14-c000426,false,ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000342 ox14-c000426,ox14-c000426 ox14-c000342 ox14-c000341 ox14-c000209 ox14-c000083,false,false,0.9000000000
ow14-s0078,positive,2,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000083 ox14-c000341 ox14-c000209 ox14-c000342 ox14-c000426,false,ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000342 ox14-c000426,ox14-c000426 ox14-c000342 ox14-c000341 ox14-c000209 ox14-c000083,false,false,0.9000000000
ow14-s0078,positive,3,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000083 ox14-c000341 ox14-c000209 ox14-c000342 ox14-c000426,false,ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000342 ox14-c000426,ox14-c000426 ox14-c000342 ox14-c000341 ox14-c000209 ox14-c000083,false,false,0.9000000000
ow14-s0078,positive,4,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000083 ox14-c000341 ox14-c000209 ox14-c000342 ox14-c000426,false,ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000342 ox14-c000426,ox14-c000426 ox14-c000342 ox14-c000341 ox14-c000209 ox14-c000083,false,false,0.9000000000
ow14-s0078,positive,5,ox14-c000341 ox14-c000083 ox14-c000209 ox14-c000342 ox14-c000426,ox14-c000083 ox14-c000341 ox14-c000209 ox14-c000342 ox14-c000426,false,ox14-c000083 ox14-c000209 ox14-c000341 ox14-c000342 ox14-c000426,ox14-c000426 ox14-c000342 ox14-c000341 ox14-c000209 ox14-c000083,false,false,0.9000000000
ow14-s0079,positive,1,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,false,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,ox14-c000340 ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184,true,false,1.0000000000
ow14-s0079,positive,2,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,false,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,ox14-c000340 ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184,true,false,1.0000000000
ow14-s0079,positive,3,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,false,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,ox14-c000340 ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184,true,false,1.0000000000
ow14-s0079,positive,4,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,false,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,ox14-c000340 ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184,true,false,1.0000000000
ow14-s0079,positive,5,ox14-c000254 ox14-c000340 ox14-c000259 ox14-c000184 ox14-c000333,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,false,ox14-c000184 ox14-c000254 ox14-c000259 ox14-c000333 ox14-c000340,ox14-c000340 ox14-c000333 ox14-c000259 ox14-c000254 ox14-c000184,true,false,1.0000000000
ow14-s0080,positive,1,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000229 ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031,false,ox14-c000031 ox14-c000229 ox14-c000278 ox14-c000355 ox14-c000383,ox14-c000383 ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000031,false,false,-0.3000000000
ow14-s0080,positive,2,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000229 ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031,false,ox14-c000031 ox14-c000229 ox14-c000278 ox14-c000355 ox14-c000383,ox14-c000383 ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000031,false,false,-0.3000000000
ow14-s0080,positive,3,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000229 ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031,false,ox14-c000031 ox14-c000229 ox14-c000278 ox14-c000355 ox14-c000383,ox14-c000383 ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000031,false,false,-0.3000000000
ow14-s0080,positive,4,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000229 ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031,false,ox14-c000031 ox14-c000229 ox14-c000278 ox14-c000355 ox14-c000383,ox14-c000383 ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000031,false,false,-0.3000000000
ow14-s0080,positive,5,ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031 ox14-c000229,ox14-c000229 ox14-c000383 ox14-c000278 ox14-c000355 ox14-c000031,false,ox14-c000031 ox14-c000229 ox14-c000278 ox14-c000355 ox14-c000383,ox14-c000383 ox14-c000355 ox14-c000278 ox14-c000229 ox14-c000031,false,false,-0.3000000000
ow14-s0081,positive,1,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000435 ox14-c000125 ox14-c000065 ox14-c000294 ox14-c000204,false,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000294 ox14-c000435,ox14-c000435 ox14-c000294 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.2000000000
ow14-s0081,positive,2,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000435 ox14-c000125 ox14-c000065 ox14-c000294 ox14-c000204,false,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000294 ox14-c000435,ox14-c000435 ox14-c000294 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.2000000000
ow14-s0081,positive,3,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000435 ox14-c000125 ox14-c000065 ox14-c000294 ox14-c000204,false,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000294 ox14-c000435,ox14-c000435 ox14-c000294 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.2000000000
ow14-s0081,positive,4,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000435 ox14-c000125 ox14-c000065 ox14-c000294 ox14-c000204,false,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000294 ox14-c000435,ox14-c000435 ox14-c000294 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.2000000000
ow14-s0081,positive,5,ox14-c000125 ox14-c000065 ox14-c000435 ox14-c000294 ox14-c000204,ox14-c000435 ox14-c000125 ox14-c000065 ox14-c000294 ox14-c000204,false,ox14-c000065 ox14-c000125 ox14-c000204 ox14-c000294 ox14-c000435,ox14-c000435 ox14-c000294 ox14-c000204 ox14-c000125 ox14-c000065,false,false,-0.2000000000
ow14-s0082,positive,1,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000164 ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000409,false,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000131 ox14-c000066 ox14-c000044,false,false,0.4000000000
ow14-s0082,positive,2,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000164 ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000409,false,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000131 ox14-c000066 ox14-c000044,false,false,0.4000000000
ow14-s0082,positive,3,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000164 ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000409,false,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000131 ox14-c000066 ox14-c000044,false,false,0.4000000000
ow14-s0082,positive,4,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000164 ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000409,false,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000131 ox14-c000066 ox14-c000044,false,false,0.4000000000
ow14-s0082,positive,5,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000164 ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000409,false,ox14-c000044 ox14-c000066 ox14-c000131 ox14-c000164 ox14-c000409,ox14-c000409 ox14-c000164 ox14-c000131 ox14-c000066 ox14-c000044,false,false,0.4000000000
ow14-s0083,positive,1,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000301 ox14-c000261 ox14-c000432 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000301 ox14-c000432,ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0083,positive,2,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000301 ox14-c000261 ox14-c000432 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000301 ox14-c000432,ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0083,positive,3,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000301 ox14-c000261 ox14-c000432 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000301 ox14-c000432,ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0083,positive,4,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000301 ox14-c000261 ox14-c000432 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000301 ox14-c000432,ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0083,positive,5,ox14-c000208 ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000112,ox14-c000301 ox14-c000261 ox14-c000432 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000301 ox14-c000432,ox14-c000432 ox14-c000301 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.7000000000
ow14-s0084,positive,1,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000332 ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362,false,ox14-c000224 ox14-c000310 ox14-c000332 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000332 ox14-c000310 ox14-c000224,false,false,-0.2000000000
ow14-s0084,positive,2,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000332 ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362,false,ox14-c000224 ox14-c000310 ox14-c000332 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000332 ox14-c000310 ox14-c000224,false,false,-0.2000000000
ow14-s0084,positive,3,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000332 ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362,false,ox14-c000224 ox14-c000310 ox14-c000332 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000332 ox14-c000310 ox14-c000224,false,false,-0.2000000000
ow14-s0084,positive,4,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000332 ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362,false,ox14-c000224 ox14-c000310 ox14-c000332 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000332 ox14-c000310 ox14-c000224,false,false,-0.2000000000
ow14-s0084,positive,5,ox14-c000224 ox14-c000332 ox14-c000362 ox14-c000310 ox14-c000414,ox14-c000332 ox14-c000414 ox14-c000310 ox14-c000224 ox14-c000362,false,ox14-c000224 ox14-c000310 ox14-c000332 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000332 ox14-c000310 ox14-c000224,false,false,-0.2000000000
ow14-s0085,positive,1,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,false,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,true,false,1.0000000000
ow14-s0085,positive,2,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,false,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,true,false,1.0000000000
ow14-s0085,positive,3,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,false,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,true,false,1.0000000000
ow14-s0085,positive,4,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,false,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,true,false,1.0000000000
ow14-s0085,positive,5,ox14-c000402 ox14-c000036 ox14-c000210 ox14-c000391 ox14-c000264,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,false,ox14-c000036 ox14-c000210 ox14-c000264 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000264 ox14-c000210 ox14-c000036,true,false,1.0000000000
ow14-s0086,positive,1,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000421 ox14-c000320 ox14-c000225 ox14-c000252 ox14-c000067,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000421,ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.9000000000
ow14-s0086,positive,2,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000421 ox14-c000320 ox14-c000225 ox14-c000252 ox14-c000067,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000421,ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.9000000000
ow14-s0086,positive,3,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000421 ox14-c000320 ox14-c000225 ox14-c000252 ox14-c000067,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000421,ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.9000000000
ow14-s0086,positive,4,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000421 ox14-c000320 ox14-c000225 ox14-c000252 ox14-c000067,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000421,ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.9000000000
ow14-s0086,positive,5,ox14-c000067 ox14-c000320 ox14-c000421 ox14-c000225 ox14-c000252,ox14-c000421 ox14-c000320 ox14-c000225 ox14-c000252 ox14-c000067,false,ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320 ox14-c000421,ox14-c000421 ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067,false,false,-0.9000000000
ow14-s0087,positive,1,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000090 ox14-c000369,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000369,ox14-c000369 ox14-c000319 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.4000000000
ow14-s0087,positive,2,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000090 ox14-c000369,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000369,ox14-c000369 ox14-c000319 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.4000000000
ow14-s0087,positive,3,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000090 ox14-c000369,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000369,ox14-c000369 ox14-c000319 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.4000000000
ow14-s0087,positive,4,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000090 ox14-c000369,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000369,ox14-c000369 ox14-c000319 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.4000000000
ow14-s0087,positive,5,ox14-c000165 ox14-c000090 ox14-c000319 ox14-c000140 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000090 ox14-c000369,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000319 ox14-c000369,ox14-c000369 ox14-c000319 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.4000000000
ow14-s0088,positive,1,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000312 ox14-c000072 ox14-c000265 ox14-c000389 ox14-c000081,false,ox14-c000072 ox14-c000081 ox14-c000265 ox14-c000312 ox14-c000389,ox14-c000389 ox14-c000312 ox14-c000265 ox14-c000081 ox14-c000072,false,false,0.0000000000
ow14-s0088,positive,2,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000312 ox14-c000072 ox14-c000265 ox14-c000389 ox14-c000081,false,ox14-c000072 ox14-c000081 ox14-c000265 ox14-c000312 ox14-c000389,ox14-c000389 ox14-c000312 ox14-c000265 ox14-c000081 ox14-c000072,false,false,0.0000000000
ow14-s0088,positive,3,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000312 ox14-c000072 ox14-c000265 ox14-c000389 ox14-c000081,false,ox14-c000072 ox14-c000081 ox14-c000265 ox14-c000312 ox14-c000389,ox14-c000389 ox14-c000312 ox14-c000265 ox14-c000081 ox14-c000072,false,false,0.0000000000
ow14-s0088,positive,4,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000312 ox14-c000072 ox14-c000265 ox14-c000389 ox14-c000081,false,ox14-c000072 ox14-c000081 ox14-c000265 ox14-c000312 ox14-c000389,ox14-c000389 ox14-c000312 ox14-c000265 ox14-c000081 ox14-c000072,false,false,0.0000000000
ow14-s0088,positive,5,ox14-c000072 ox14-c000312 ox14-c000265 ox14-c000389 ox14-c000081,ox14-c000312 ox14-c000072 ox14-c000265 ox14-c000389 ox14-c000081,false,ox14-c000072 ox14-c000081 ox14-c000265 ox14-c000312 ox14-c000389,ox14-c000389 ox14-c000312 ox14-c000265 ox14-c000081 ox14-c000072,false,false,0.0000000000
