sequence,row_id,arm_id,representation_condition,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
1775,ow14-1-r01775,gpt_minimal,minimal,ow14-s0125,2,model-facing/minimal-candidate-snapshots/ow14-s0125.json,4,4,True
1776,ow14-1-r01776,gpt_enriched,enriched,ow14-s0125,2,model-facing/enriched-candidate-snapshots/ow14-s0125.json,4,4,True
1777,ow14-1-r01777,gpt_minimal,minimal,ow14-s0125,3,model-facing/minimal-candidate-snapshots/ow14-s0125.json,4,4,True
1778,ow14-1-r01778,gpt_enriched,enriched,ow14-s0125,3,model-facing/enriched-candidate-snapshots/ow14-s0125.json,4,4,True
1779,ow14-1-r01779,gpt_minimal,minimal,ow14-s0125,4,model-facing/minimal-candidate-snapshots/ow14-s0125.json,4,4,True
1780,ow14-1-r01780,gpt_enriched,enriched,ow14-s0125,4,model-facing/enriched-candidate-snapshots/ow14-s0125.json,4,4,True
1781,ow14-1-r01781,gpt_minimal,minimal,ow14-s0125,5,model-facing/minimal-candidate-snapshots/ow14-s0125.json,4,4,True
1782,ow14-1-r01782,gpt_enriched,enriched,ow14-s0125,5,model-facing/enriched-candidate-snapshots/ow14-s0125.json,4,4,True
1783,ow14-1-r01783,gpt_minimal,minimal,ow14-s0126,1,model-facing/minimal-candidate-snapshots/ow14-s0126.json,4,4,True
1784,ow14-1-r01784,gpt_enriched,enriched,ow14-s0126,1,model-facing/enriched-candidate-snapshots/ow14-s0126.json,4,4,True
1785,ow14-1-r01785,gpt_minimal,minimal,ow14-s0126,2,model-facing/minimal-candidate-snapshots/ow14-s0126.json,4,4,True
1786,ow14-1-r01786,gpt_enriched,enriched,ow14-s0126,2,model-facing/enriched-candidate-snapshots/ow14-s0126.json,4,4,True
1787,ow14-1-r01787,gpt_minimal,minimal,ow14-s0126,3,model-facing/minimal-candidate-snapshots/ow14-s0126.json,4,4,True
1788,ow14-1-r01788,gpt_enriched,enriched,ow14-s0126,3,model-facing/enriched-candidate-snapshots/ow14-s0126.json,4,4,True
1789,ow14-1-r01789,gpt_minimal,minimal,ow14-s0126,4,model-facing/minimal-candidate-snapshots/ow14-s0126.json,4,4,True
1790,ow14-1-r01790,gpt_enriched,enriched,ow14-s0126,4,model-facing/enriched-candidate-snapshots/ow14-s0126.json,4,4,True
1791,ow14-1-r01791,gpt_minimal,minimal,ow14-s0126,5,model-facing/minimal-candidate-snapshots/ow14-s0126.json,4,4,True
1792,ow14-1-r01792,gpt_enriched,enriched,ow14-s0126,5,model-facing/enriched-candidate-snapshots/ow14-s0126.json,4,4,True
1793,ow14-1-r01793,gpt_minimal,minimal,ow14-s0127,1,model-facing/minimal-candidate-snapshots/ow14-s0127.json,4,4,True
1794,ow14-1-r01794,gpt_enriched,enriched,ow14-s0127,1,model-facing/enriched-candidate-snapshots/ow14-s0127.json,4,4,True
1795,ow14-1-r01795,gpt_minimal,minimal,ow14-s0127,2,model-facing/minimal-candidate-snapshots/ow14-s0127.json,4,4,True
1796,ow14-1-r01796,gpt_enriched,enriched,ow14-s0127,2,model-facing/enriched-candidate-snapshots/ow14-s0127.json,4,4,True
1797,ow14-1-r01797,gpt_minimal,minimal,ow14-s0127,3,model-facing/minimal-candidate-snapshots/ow14-s0127.json,4,4,True
1798,ow14-1-r01798,gpt_enriched,enriched,ow14-s0127,3,model-facing/enriched-candidate-snapshots/ow14-s0127.json,4,4,True
1799,ow14-1-r01799,gpt_minimal,minimal,ow14-s0127,4,model-facing/minimal-candidate-snapshots/ow14-s0127.json,4,4,True
1800,ow14-1-r01800,gpt_enriched,enriched,ow14-s0127,4,model-facing/enriched-candidate-snapshots/ow14-s0127.json,4,4,True
1801,ow14-1-r01801,gpt_minimal,minimal,ow14-s0127,5,model-facing/minimal-candidate-snapshots/ow14-s0127.json,4,4,True
1802,ow14-1-r01802,gpt_enriched,enriched,ow14-s0127,5,model-facing/enriched-candidate-snapshots/ow14-s0127.json,4,4,True
1803,ow14-1-r01803,gpt_minimal,minimal,ow14-s0128,1,model-facing/minimal-candidate-snapshots/ow14-s0128.json,4,4,True
1804,ow14-1-r01804,gpt_enriched,enriched,ow14-s0128,1,model-facing/enriched-candidate-snapshots/ow14-s0128.json,4,4,True
1805,ow14-1-r01805,gpt_minimal,minimal,ow14-s0128,2,model-facing/minimal-candidate-snapshots/ow14-s0128.json,4,4,True
1806,ow14-1-r01806,gpt_enriched,enriched,ow14-s0128,2,model-facing/enriched-candidate-snapshots/ow14-s0128.json,4,4,True
1807,ow14-1-r01807,gpt_minimal,minimal,ow14-s0128,3,model-facing/minimal-candidate-snapshots/ow14-s0128.json,4,4,True
1808,ow14-1-r01808,gpt_enriched,enriched,ow14-s0128,3,model-facing/enriched-candidate-snapshots/ow14-s0128.json,4,4,True
1809,ow14-1-r01809,gpt_minimal,minimal,ow14-s0128,4,model-facing/minimal-candidate-snapshots/ow14-s0128.json,4,4,True
1810,ow14-1-r01810,gpt_enriched,enriched,ow14-s0128,4,model-facing/enriched-candidate-snapshots/ow14-s0128.json,4,4,True
1811,ow14-1-r01811,gpt_minimal,minimal,ow14-s0128,5,model-facing/minimal-candidate-snapshots/ow14-s0128.json,4,4,True
1812,ow14-1-r01812,gpt_enriched,enriched,ow14-s0128,5,model-facing/enriched-candidate-snapshots/ow14-s0128.json,4,4,True
1813,ow14-1-r01813,gpt_minimal,minimal,ow14-s0129,1,model-facing/minimal-candidate-snapshots/ow14-s0129.json,4,4,True
1814,ow14-1-r01814,gpt_enriched,enriched,ow14-s0129,1,model-facing/enriched-candidate-snapshots/ow14-s0129.json,4,4,True
1815,ow14-1-r01815,gpt_minimal,minimal,ow14-s0129,2,model-facing/minimal-candidate-snapshots/ow14-s0129.json,4,4,True
1816,ow14-1-r01816,gpt_enriched,enriched,ow14-s0129,2,model-facing/enriched-candidate-snapshots/ow14-s0129.json,4,4,True
1817,ow14-1-r01817,gpt_minimal,minimal,ow14-s0129,3,model-facing/minimal-candidate-snapshots/ow14-s0129.json,4,4,True
1818,ow14-1-r01818,gpt_enriched,enriched,ow14-s0129,3,model-facing/enriched-candidate-snapshots/ow14-s0129.json,4,4,True
1819,ow14-1-r01819,gpt_minimal,minimal,ow14-s0129,4,model-facing/minimal-candidate-snapshots/ow14-s0129.json,4,4,True
1820,ow14-1-r01820,gpt_enriched,enriched,ow14-s0129,4,model-facing/enriched-candidate-snapshots/ow14-s0129.json,4,4,True
1821,ow14-1-r01821,gpt_minimal,minimal,ow14-s0129,5,model-facing/minimal-candidate-snapshots/ow14-s0129.json,4,4,True
1822,ow14-1-r01822,gpt_enriched,enriched,ow14-s0129,5,model-facing/enriched-candidate-snapshots/ow14-s0129.json,4,4,True
1823,ow14-1-r01823,gpt_minimal,minimal,ow14-s0130,1,model-facing/minimal-candidate-snapshots/ow14-s0130.json,4,4,True
1824,ow14-1-r01824,gpt_enriched,enriched,ow14-s0130,1,model-facing/enriched-candidate-snapshots/ow14-s0130.json,4,4,True
1825,ow14-1-r01825,gpt_minimal,minimal,ow14-s0130,2,model-facing/minimal-candidate-snapshots/ow14-s0130.json,4,4,True
1826,ow14-1-r01826,gpt_enriched,enriched,ow14-s0130,2,model-facing/enriched-candidate-snapshots/ow14-s0130.json,4,4,True
1827,ow14-1-r01827,gpt_minimal,minimal,ow14-s0130,3,model-facing/minimal-candidate-snapshots/ow14-s0130.json,4,4,True
1828,ow14-1-r01828,gpt_enriched,enriched,ow14-s0130,3,model-facing/enriched-candidate-snapshots/ow14-s0130.json,4,4,True
1829,ow14-1-r01829,gpt_minimal,minimal,ow14-s0130,4,model-facing/minimal-candidate-snapshots/ow14-s0130.json,4,4,True
1830,ow14-1-r01830,gpt_enriched,enriched,ow14-s0130,4,model-facing/enriched-candidate-snapshots/ow14-s0130.json,4,4,True
1831,ow14-1-r01831,gpt_minimal,minimal,ow14-s0130,5,model-facing/minimal-candidate-snapshots/ow14-s0130.json,4,4,True
1832,ow14-1-r01832,gpt_enriched,enriched,ow14-s0130,5,model-facing/enriched-candidate-snapshots/ow14-s0130.json,4,4,True
1833,ow14-1-r01833,gpt_minimal,minimal,ow14-s0131,1,model-facing/minimal-candidate-snapshots/ow14-s0131.json,4,4,True
1834,ow14-1-r01834,gpt_enriched,enriched,ow14-s0131,1,model-facing/enriched-candidate-snapshots/ow14-s0131.json,4,4,True
1835,ow14-1-r01835,gpt_minimal,minimal,ow14-s0131,2,model-facing/minimal-candidate-snapshots/ow14-s0131.json,4,4,True
1836,ow14-1-r01836,gpt_enriched,enriched,ow14-s0131,2,model-facing/enriched-candidate-snapshots/ow14-s0131.json,4,4,True
1837,ow14-1-r01837,gpt_minimal,minimal,ow14-s0131,3,model-facing/minimal-candidate-snapshots/ow14-s0131.json,4,4,True
1838,ow14-1-r01838,gpt_enriched,enriched,ow14-s0131,3,model-facing/enriched-candidate-snapshots/ow14-s0131.json,4,4,True
1839,ow14-1-r01839,gpt_minimal,minimal,ow14-s0131,4,model-facing/minimal-candidate-snapshots/ow14-s0131.json,4,4,True
1840,ow14-1-r01840,gpt_enriched,enriched,ow14-s0131,4,model-facing/enriched-candidate-snapshots/ow14-s0131.json,4,4,True
1841,ow14-1-r01841,gpt_minimal,minimal,ow14-s0131,5,model-facing/minimal-candidate-snapshots/ow14-s0131.json,4,4,True
1842,ow14-1-r01842,gpt_enriched,enriched,ow14-s0131,5,model-facing/enriched-candidate-snapshots/ow14-s0131.json,4,4,True
1843,ow14-1-r01843,gpt_minimal,minimal,ow14-s0132,1,model-facing/minimal-candidate-snapshots/ow14-s0132.json,4,4,True
1844,ow14-1-r01844,gpt_enriched,enriched,ow14-s0132,1,model-facing/enriched-candidate-snapshots/ow14-s0132.json,4,4,True
1845,ow14-1-r01845,gpt_minimal,minimal,ow14-s0132,2,model-facing/minimal-candidate-snapshots/ow14-s0132.json,4,4,True
1846,ow14-1-r01846,gpt_enriched,enriched,ow14-s0132,2,model-facing/enriched-candidate-snapshots/ow14-s0132.json,4,4,True
1847,ow14-1-r01847,gpt_minimal,minimal,ow14-s0132,3,model-facing/minimal-candidate-snapshots/ow14-s0132.json,4,4,True
1848,ow14-1-r01848,gpt_enriched,enriched,ow14-s0132,3,model-facing/enriched-candidate-snapshots/ow14-s0132.json,4,4,True
1849,ow14-1-r01849,gpt_minimal,minimal,ow14-s0132,4,model-facing/minimal-candidate-snapshots/ow14-s0132.json,4,4,True
1850,ow14-1-r01850,gpt_enriched,enriched,ow14-s0132,4,model-facing/enriched-candidate-snapshots/ow14-s0132.json,4,4,True
1851,ow14-1-r01851,gpt_minimal,minimal,ow14-s0132,5,model-facing/minimal-candidate-snapshots/ow14-s0132.json,4,4,True
1852,ow14-1-r01852,gpt_enriched,enriched,ow14-s0132,5,model-facing/enriched-candidate-snapshots/ow14-s0132.json,4,4,True
1853,ow14-1-r01853,gpt_minimal,minimal,ow14-s0133,1,model-facing/minimal-candidate-snapshots/ow14-s0133.json,4,4,True
1854,ow14-1-r01854,gpt_enriched,enriched,ow14-s0133,1,model-facing/enriched-candidate-snapshots/ow14-s0133.json,4,4,True
1855,ow14-1-r01855,gpt_minimal,minimal,ow14-s0133,2,model-facing/minimal-candidate-snapshots/ow14-s0133.json,4,4,True
1856,ow14-1-r01856,gpt_enriched,enriched,ow14-s0133,2,model-facing/enriched-candidate-snapshots/ow14-s0133.json,4,4,True
1857,ow14-1-r01857,gpt_minimal,minimal,ow14-s0133,3,model-facing/minimal-candidate-snapshots/ow14-s0133.json,4,4,True
1858,ow14-1-r01858,gpt_enriched,enriched,ow14-s0133,3,model-facing/enriched-candidate-snapshots/ow14-s0133.json,4,4,True
1859,ow14-1-r01859,gpt_minimal,minimal,ow14-s0133,4,model-facing/minimal-candidate-snapshots/ow14-s0133.json,4,4,True
1860,ow14-1-r01860,gpt_enriched,enriched,ow14-s0133,4,model-facing/enriched-candidate-snapshots/ow14-s0133.json,4,4,True
1861,ow14-1-r01861,gpt_minimal,minimal,ow14-s0133,5,model-facing/minimal-candidate-snapshots/ow14-s0133.json,4,4,True
1862,ow14-1-r01862,gpt_enriched,enriched,ow14-s0133,5,model-facing/enriched-candidate-snapshots/ow14-s0133.json,4,4,True
1863,ow14-1-r01863,gpt_minimal,minimal,ow14-s0134,1,model-facing/minimal-candidate-snapshots/ow14-s0134.json,4,4,True
1864,ow14-1-r01864,gpt_enriched,enriched,ow14-s0134,1,model-facing/enriched-candidate-snapshots/ow14-s0134.json,4,4,True
1865,ow14-1-r01865,gpt_minimal,minimal,ow14-s0134,2,model-facing/minimal-candidate-snapshots/ow14-s0134.json,4,4,True
1866,ow14-1-r01866,gpt_enriched,enriched,ow14-s0134,2,model-facing/enriched-candidate-snapshots/ow14-s0134.json,4,4,True
1867,ow14-1-r01867,gpt_minimal,minimal,ow14-s0134,3,model-facing/minimal-candidate-snapshots/ow14-s0134.json,4,4,True
1868,ow14-1-r01868,gpt_enriched,enriched,ow14-s0134,3,model-facing/enriched-candidate-snapshots/ow14-s0134.json,4,4,True
1869,ow14-1-r01869,gpt_minimal,minimal,ow14-s0134,4,model-facing/minimal-candidate-snapshots/ow14-s0134.json,4,4,True
1870,ow14-1-r01870,gpt_enriched,enriched,ow14-s0134,4,model-facing/enriched-candidate-snapshots/ow14-s0134.json,4,4,True
1871,ow14-1-r01871,gpt_minimal,minimal,ow14-s0134,5,model-facing/minimal-candidate-snapshots/ow14-s0134.json,4,4,True
1872,ow14-1-r01872,gpt_enriched,enriched,ow14-s0134,5,model-facing/enriched-candidate-snapshots/ow14-s0134.json,4,4,True
1873,ow14-1-r01873,gpt_minimal,minimal,ow14-s0135,1,model-facing/minimal-candidate-snapshots/ow14-s0135.json,4,4,True
1874,ow14-1-r01874,gpt_enriched,enriched,ow14-s0135,1,model-facing/enriched-candidate-snapshots/ow14-s0135.json,4,4,True
1875,ow14-1-r01875,gpt_minimal,minimal,ow14-s0135,2,model-facing/minimal-candidate-snapshots/ow14-s0135.json,4,4,True
1876,ow14-1-r01876,gpt_enriched,enriched,ow14-s0135,2,model-facing/enriched-candidate-snapshots/ow14-s0135.json,4,4,True
1877,ow14-1-r01877,gpt_minimal,minimal,ow14-s0135,3,model-facing/minimal-candidate-snapshots/ow14-s0135.json,4,4,True
1878,ow14-1-r01878,gpt_enriched,enriched,ow14-s0135,3,model-facing/enriched-candidate-snapshots/ow14-s0135.json,4,4,True
1879,ow14-1-r01879,gpt_minimal,minimal,ow14-s0135,4,model-facing/minimal-candidate-snapshots/ow14-s0135.json,4,4,True
1880,ow14-1-r01880,gpt_enriched,enriched,ow14-s0135,4,model-facing/enriched-candidate-snapshots/ow14-s0135.json,4,4,True
1881,ow14-1-r01881,gpt_minimal,minimal,ow14-s0135,5,model-facing/minimal-candidate-snapshots/ow14-s0135.json,4,4,True
1882,ow14-1-r01882,gpt_enriched,enriched,ow14-s0135,5,model-facing/enriched-candidate-snapshots/ow14-s0135.json,4,4,True
1883,ow14-1-r01883,gpt_minimal,minimal,ow14-s0136,1,model-facing/minimal-candidate-snapshots/ow14-s0136.json,4,4,True
1884,ow14-1-r01884,gpt_enriched,enriched,ow14-s0136,1,model-facing/enriched-candidate-snapshots/ow14-s0136.json,4,4,True
1885,ow14-1-r01885,gpt_minimal,minimal,ow14-s0136,2,model-facing/minimal-candidate-snapshots/ow14-s0136.json,4,4,True
1886,ow14-1-r01886,gpt_enriched,enriched,ow14-s0136,2,model-facing/enriched-candidate-snapshots/ow14-s0136.json,4,4,True
1887,ow14-1-r01887,gpt_minimal,minimal,ow14-s0136,3,model-facing/minimal-candidate-snapshots/ow14-s0136.json,4,4,True
1888,ow14-1-r01888,gpt_enriched,enriched,ow14-s0136,3,model-facing/enriched-candidate-snapshots/ow14-s0136.json,4,4,True
1889,ow14-1-r01889,gpt_minimal,minimal,ow14-s0136,4,model-facing/minimal-candidate-snapshots/ow14-s0136.json,4,4,True
1890,ow14-1-r01890,gpt_enriched,enriched,ow14-s0136,4,model-facing/enriched-candidate-snapshots/ow14-s0136.json,4,4,True
1891,ow14-1-r01891,gpt_minimal,minimal,ow14-s0136,5,model-facing/minimal-candidate-snapshots/ow14-s0136.json,4,4,True
1892,ow14-1-r01892,gpt_enriched,enriched,ow14-s0136,5,model-facing/enriched-candidate-snapshots/ow14-s0136.json,4,4,True
1893,ow14-1-r01893,gpt_minimal,minimal,ow14-s0137,1,model-facing/minimal-candidate-snapshots/ow14-s0137.json,4,4,True
1894,ow14-1-r01894,gpt_enriched,enriched,ow14-s0137,1,model-facing/enriched-candidate-snapshots/ow14-s0137.json,4,4,True
1895,ow14-1-r01895,gpt_minimal,minimal,ow14-s0137,2,model-facing/minimal-candidate-snapshots/ow14-s0137.json,4,4,True
1896,ow14-1-r01896,gpt_enriched,enriched,ow14-s0137,2,model-facing/enriched-candidate-snapshots/ow14-s0137.json,4,4,True
1897,ow14-1-r01897,gpt_minimal,minimal,ow14-s0137,3,model-facing/minimal-candidate-snapshots/ow14-s0137.json,4,4,True
1898,ow14-1-r01898,gpt_enriched,enriched,ow14-s0137,3,model-facing/enriched-candidate-snapshots/ow14-s0137.json,4,4,True
1899,ow14-1-r01899,gpt_minimal,minimal,ow14-s0137,4,model-facing/minimal-candidate-snapshots/ow14-s0137.json,4,4,True
1900,ow14-1-r01900,gpt_enriched,enriched,ow14-s0137,4,model-facing/enriched-candidate-snapshots/ow14-s0137.json,4,4,True
1901,ow14-1-r01901,gpt_minimal,minimal,ow14-s0137,5,model-facing/minimal-candidate-snapshots/ow14-s0137.json,4,4,True
1902,ow14-1-r01902,gpt_enriched,enriched,ow14-s0137,5,model-facing/enriched-candidate-snapshots/ow14-s0137.json,4,4,True
1903,ow14-1-r01903,gpt_minimal,minimal,ow14-s0138,1,model-facing/minimal-candidate-snapshots/ow14-s0138.json,4,4,True
1904,ow14-1-r01904,gpt_enriched,enriched,ow14-s0138,1,model-facing/enriched-candidate-snapshots/ow14-s0138.json,4,4,True
1905,ow14-1-r01905,gpt_minimal,minimal,ow14-s0138,2,model-facing/minimal-candidate-snapshots/ow14-s0138.json,4,4,True
1906,ow14-1-r01906,gpt_enriched,enriched,ow14-s0138,2,model-facing/enriched-candidate-snapshots/ow14-s0138.json,4,4,True
1907,ow14-1-r01907,gpt_minimal,minimal,ow14-s0138,3,model-facing/minimal-candidate-snapshots/ow14-s0138.json,4,4,True
1908,ow14-1-r01908,gpt_enriched,enriched,ow14-s0138,3,model-facing/enriched-candidate-snapshots/ow14-s0138.json,4,4,True
1909,ow14-1-r01909,gpt_minimal,minimal,ow14-s0138,4,model-facing/minimal-candidate-snapshots/ow14-s0138.json,4,4,True
1910,ow14-1-r01910,gpt_enriched,enriched,ow14-s0138,4,model-facing/enriched-candidate-snapshots/ow14-s0138.json,4,4,True
1911,ow14-1-r01911,gpt_minimal,minimal,ow14-s0138,5,model-facing/minimal-candidate-snapshots/ow14-s0138.json,4,4,True
1912,ow14-1-r01912,gpt_enriched,enriched,ow14-s0138,5,model-facing/enriched-candidate-snapshots/ow14-s0138.json,4,4,True
1913,ow14-1-r01913,gpt_minimal,minimal,ow14-s0139,1,model-facing/minimal-candidate-snapshots/ow14-s0139.json,4,4,True
1914,ow14-1-r01914,gpt_enriched,enriched,ow14-s0139,1,model-facing/enriched-candidate-snapshots/ow14-s0139.json,4,4,True
1915,ow14-1-r01915,gpt_minimal,minimal,ow14-s0139,2,model-facing/minimal-candidate-snapshots/ow14-s0139.json,4,4,True
1916,ow14-1-r01916,gpt_enriched,enriched,ow14-s0139,2,model-facing/enriched-candidate-snapshots/ow14-s0139.json,4,4,True
1917,ow14-1-r01917,gpt_minimal,minimal,ow14-s0139,3,model-facing/minimal-candidate-snapshots/ow14-s0139.json,4,4,True
1918,ow14-1-r01918,gpt_enriched,enriched,ow14-s0139,3,model-facing/enriched-candidate-snapshots/ow14-s0139.json,4,4,True
1919,ow14-1-r01919,gpt_minimal,minimal,ow14-s0139,4,model-facing/minimal-candidate-snapshots/ow14-s0139.json,4,4,True
1920,ow14-1-r01920,gpt_enriched,enriched,ow14-s0139,4,model-facing/enriched-candidate-snapshots/ow14-s0139.json,4,4,True
1921,ow14-1-r01921,gpt_minimal,minimal,ow14-s0139,5,model-facing/minimal-candidate-snapshots/ow14-s0139.json,4,4,True
1922,ow14-1-r01922,gpt_enriched,enriched,ow14-s0139,5,model-facing/enriched-candidate-snapshots/ow14-s0139.json,4,4,True
1923,ow14-1-r01923,gpt_minimal,minimal,ow14-s0140,1,model-facing/minimal-candidate-snapshots/ow14-s0140.json,4,4,True
1924,ow14-1-r01924,gpt_enriched,enriched,ow14-s0140,1,model-facing/enriched-candidate-snapshots/ow14-s0140.json,4,4,True
1925,ow14-1-r01925,gpt_minimal,minimal,ow14-s0140,2,model-facing/minimal-candidate-snapshots/ow14-s0140.json,4,4,True
1926,ow14-1-r01926,gpt_enriched,enriched,ow14-s0140,2,model-facing/enriched-candidate-snapshots/ow14-s0140.json,4,4,True
1927,ow14-1-r01927,gpt_minimal,minimal,ow14-s0140,3,model-facing/minimal-candidate-snapshots/ow14-s0140.json,4,4,True
1928,ow14-1-r01928,gpt_enriched,enriched,ow14-s0140,3,model-facing/enriched-candidate-snapshots/ow14-s0140.json,4,4,True
1929,ow14-1-r01929,gpt_minimal,minimal,ow14-s0140,4,model-facing/minimal-candidate-snapshots/ow14-s0140.json,4,4,True
1930,ow14-1-r01930,gpt_enriched,enriched,ow14-s0140,4,model-facing/enriched-candidate-snapshots/ow14-s0140.json,4,4,True
1931,ow14-1-r01931,gpt_minimal,minimal,ow14-s0140,5,model-facing/minimal-candidate-snapshots/ow14-s0140.json,4,4,True
1932,ow14-1-r01932,gpt_enriched,enriched,ow14-s0140,5,model-facing/enriched-candidate-snapshots/ow14-s0140.json,4,4,True
1933,ow14-1-r01933,gpt_minimal,minimal,ow14-s0141,1,model-facing/minimal-candidate-snapshots/ow14-s0141.json,4,4,True
1934,ow14-1-r01934,gpt_enriched,enriched,ow14-s0141,1,model-facing/enriched-candidate-snapshots/ow14-s0141.json,4,4,True
1935,ow14-1-r01935,gpt_minimal,minimal,ow14-s0141,2,model-facing/minimal-candidate-snapshots/ow14-s0141.json,4,4,True
1936,ow14-1-r01936,gpt_enriched,enriched,ow14-s0141,2,model-facing/enriched-candidate-snapshots/ow14-s0141.json,4,4,True
1937,ow14-1-r01937,gpt_minimal,minimal,ow14-s0141,3,model-facing/minimal-candidate-snapshots/ow14-s0141.json,4,4,True
1938,ow14-1-r01938,gpt_enriched,enriched,ow14-s0141,3,model-facing/enriched-candidate-snapshots/ow14-s0141.json,4,4,True
1939,ow14-1-r01939,gpt_minimal,minimal,ow14-s0141,4,model-facing/minimal-candidate-snapshots/ow14-s0141.json,4,4,True
1940,ow14-1-r01940,gpt_enriched,enriched,ow14-s0141,4,model-facing/enriched-candidate-snapshots/ow14-s0141.json,4,4,True
1941,ow14-1-r01941,gpt_minimal,minimal,ow14-s0141,5,model-facing/minimal-candidate-snapshots/ow14-s0141.json,4,4,True
1942,ow14-1-r01942,gpt_enriched,enriched,ow14-s0141,5,model-facing/enriched-candidate-snapshots/ow14-s0141.json,4,4,True
1943,ow14-1-r01943,gpt_minimal,minimal,ow14-s0142,1,model-facing/minimal-candidate-snapshots/ow14-s0142.json,4,4,True
1944,ow14-1-r01944,gpt_enriched,enriched,ow14-s0142,1,model-facing/enriched-candidate-snapshots/ow14-s0142.json,4,4,True
1945,ow14-1-r01945,gpt_minimal,minimal,ow14-s0142,2,model-facing/minimal-candidate-snapshots/ow14-s0142.json,4,4,True
1946,ow14-1-r01946,gpt_enriched,enriched,ow14-s0142,2,model-facing/enriched-candidate-snapshots/ow14-s0142.json,4,4,True
1947,ow14-1-r01947,gpt_minimal,minimal,ow14-s0142,3,model-facing/minimal-candidate-snapshots/ow14-s0142.json,4,4,True
1948,ow14-1-r01948,gpt_enriched,enriched,ow14-s0142,3,model-facing/enriched-candidate-snapshots/ow14-s0142.json,4,4,True
1949,ow14-1-r01949,gpt_minimal,minimal,ow14-s0142,4,model-facing/minimal-candidate-snapshots/ow14-s0142.json,4,4,True
